key_value_pairs,event_name,user_pseudo_id,time_stamp,unix_time_stamp,unix_time_stamp_offset
id=1036695001;Comedy=false;Music=false;Pets + Animals=false;toggleSetting=focus,study_event,1d3e740345da6d251a1c72c59d531f54,2020-12-01 21:53:27.147033 UTC,1.60686E+15,344
id=1036695001;param_video_id=NA;param_video_source=NA;param_video_watch_duration=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-12-01 21:53:27.147037 UTC,1.60686E+15,344
id=1472858753;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-12-01 21:53:27.180044 UTC,1.60686E+15,344
id=1472858753;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-12-01 21:53:27.180045 UTC,1.60686E+15,344
id=1249933812;param_pid=880000;param_condition=mixed;param_time_zone=Eastern Standard Time,study_event,1d3e740345da6d251a1c72c59d531f54,2020-12-01 21:53:27.191048 UTC,1.60686E+15,344
id=1249933812;param_condition_new=NA;param_condition_previous=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-12-01 21:53:27.192052 UTC,1.60686E+15,344
id=-2132312068;param_condition_new=NA;param_condition_previous=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-12-01 21:53:27.209061 UTC,1.60686E+15,344
id=542423423;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-12-01 21:53:27.234071 UTC,1.60686E+15,344
id=542423423;param_current_view=NA;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-12-01 21:53:27.234073 UTC,1.60686E+15,344
id=1297748510;Entertainment=false;Pets + Animals=false;Music=false;Autos + Vehicles=false,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.288006 UTC,1.61795E+15,284659
id=1297748510;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.28801 UTC,1.61795E+15,284659
id=469845390;action=action_video_ended;param_session_id=45;param_timestamp=1617945932820,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:32.826015 UTC,1.61795E+15,284659
id=469845390;param_pid=440000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:32.826016 UTC,1.61795E+15,284659
id=2100508607;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.989031 UTC,1.61795E+15,284659
id=2100508607;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.989032 UTC,1.61795E+15,284659
id=-338941959;param_device=J8170;param_android_id=e32786e559d25202;Style + DIY=NA;Entertainment=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:44.005042 UTC,1.61795E+15,284659
id=1297748510;param_device=J8170;param_android_id=e32786e559d25202;Style + DIY=true,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.288005 UTC,1.61795E+15,284659
id=2100508607;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.990033 UTC,1.61795E+15,284659
id=-338941959;action=action_video_started;param_session_id=45;param_timestamp=1617945944004,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:44.00504 UTC,1.61795E+15,284659
id=-338941959;param_pid=440000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:44.005041 UTC,1.61795E+15,284659
id=-338941959;param_video_watch_duration=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:44.005048 UTC,1.61795E+15,284659
id=1297748510;param_pid=440000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.288004 UTC,1.61795E+15,284659
id=1297748510;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.288009 UTC,1.61795E+15,284659
id=1297748510;param_video_id=Bd5NdDwi95U;param_video_source=from_feed_Style + DIY,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.288011 UTC,1.61795E+15,284659
id=469845390;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:32.82602 UTC,1.61795E+15,284659
id=469845390;param_current_view=NA;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:32.826022 UTC,1.61795E+15,284659
id=2100508607;action=action_video_started;param_session_id=45;param_timestamp=1617945938989,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.989026 UTC,1.61795E+15,284659
id=2100508607;param_device=J8170;param_android_id=e32786e559d25202;Style + DIY=true,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.989028 UTC,1.61795E+15,284659
id=-100934586;param_pid=440000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:26:36.334059 UTC,1.61795E+15,284659
id=1297748510;Trending=false;Comedy=false;Gaming=true;toggleSetting=focus;param_condition_new=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.288007 UTC,1.61795E+15,284659
id=1297748510;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.288008 UTC,1.61795E+15,284659
id=469845390;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:32.826021 UTC,1.61795E+15,284659
id=2100508607;Entertainment=false;Pets + Animals=false;Music=false;Autos + Vehicles=false,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.989029 UTC,1.61795E+15,284659
id=2100508607;param_video_watch_duration=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.990035 UTC,1.61795E+15,284659
id=-338941959;Pets + Animals=NA;Music=NA;Autos + Vehicles=NA;Trending=NA;Comedy=NA;Gaming=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:44.005043 UTC,1.61795E+15,284659
id=-338941959;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:44.005045 UTC,1.61795E+15,284659
id=-100934586;param_device=J8170;param_android_id=e32786e559d25202;Style + DIY=NA;Entertainment=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:26:36.33406 UTC,1.61795E+15,284659
id=1297748510;action=action_video_started;param_session_id=45;param_timestamp=1617945884267,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.288003 UTC,1.61795E+15,284659
id=1297748510;param_video_watch_duration=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:24:44.288012 UTC,1.61795E+15,284659
id=469845390;param_device=J8170;param_android_id=e32786e559d25202;Style + DIY=true,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:32.826017 UTC,1.61795E+15,284659
id=2100508607;Trending=false;Comedy=false;Gaming=true;toggleSetting=focus;param_condition_new=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.98903 UTC,1.61795E+15,284659
id=-338941959;toggleSetting=explore;param_condition_new=NA;param_condition_previous=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:44.005044 UTC,1.61795E+15,284659
id=-338941959;param_video_id=YVwsOaanHUU;param_video_source=from_feed_Style + DIY,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:44.005047 UTC,1.61795E+15,284659
id=-100934586;action=action_video_ended;param_session_id=45;param_timestamp=1617945996332,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:26:36.334058 UTC,1.61795E+15,284659
id=469845390;Entertainment=false;Pets + Animals=false;Music=false;Autos + Vehicles=false,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:32.826018 UTC,1.61795E+15,284659
id=469845390;Trending=false;Comedy=false;Gaming=true;toggleSetting=focus;param_condition_new=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:32.826019 UTC,1.61795E+15,284659
id=469845390;param_video_watch_duration=45,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:32.826023 UTC,1.61795E+15,284659
id=2100508607;param_pid=440000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.989027 UTC,1.61795E+15,284659
id=2100508607;param_video_id=YVwsOaanHUU;param_video_source=from_feed_Style + DIY,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:38.990034 UTC,1.61795E+15,284659
id=-338941959;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,ec5e657e723d68919bc3ad0ef0f75d3e,2021-04-09 05:25:44.005046 UTC,1.61795E+15,284659
id=736396905;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:27:56.193004 UTC,1.6143E+15,710
id=736396905;Pets + Animals=NA;toggleSetting=NA;param_condition_new=mixed,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:27:56.194006 UTC,1.6143E+15,710
id=736396905;param_condition_previous=explore;param_condition_previous_total_time=645096,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:27:56.194007 UTC,1.6143E+15,710
id=736396905;param_current_view=NA;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:27:56.194009 UTC,1.6143E+15,710
id=736396905;param_video_watch_duration=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:27:56.19401 UTC,1.6143E+15,710
id=-1225067761;param_pid=880000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:08.112015 UTC,1.6143E+15,710
id=-1225067761;param_video_watch_duration=NA;param_video_total_duration=NA;feedName=Music,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:08.113023 UTC,1.6143E+15,710
id=1550333666;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:46.210028 UTC,1.6143E+15,710
id=1550333666;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:46.211031 UTC,1.6143E+15,710
id=2057011098;param_pid=880000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:30:29.091039 UTC,1.6143E+15,710
id=2057011098;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:30:29.092043 UTC,1.6143E+15,710
id=2057011098;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:30:29.092044 UTC,1.6143E+15,710
id=-1836256519;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:40:57.148058 UTC,1.6143E+15,710
id=-1836256519;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:40:57.148059 UTC,1.6143E+15,710
id=-1836256519;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:40:57.149062 UTC,1.6143E+15,710
id=-1836256519;param_session_start_time=1614295676246,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:40:57.149064 UTC,1.6143E+15,710
id=-315676072;param_pid=880000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:41:57.241067 UTC,1.6143E+15,710
id=351325463;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:01.73808 UTC,1.6143E+15,710
id=1888675327;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:35.055094 UTC,1.6143E+15,710
id=736396905;action=action_new_condition;param_session_id=8;param_timestamp=1614295676188,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:27:56.193002 UTC,1.6143E+15,710
id=-1225067761;action=action_feed_edited;param_session_id=9;param_timestamp=1614295688111,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:08.112014 UTC,1.6143E+15,710
id=-1225067761;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:08.113021 UTC,1.6143E+15,710
id=-1225067761;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:08.113022 UTC,1.6143E+15,710
id=1550333666;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:46.21103 UTC,1.6143E+15,710
id=2057011098;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:30:29.091041 UTC,1.6143E+15,710
id=-315676072;action=action_esm_expired;param_session_id=10;param_timestamp=1614296517239,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:41:57.241066 UTC,1.6143E+15,710
id=351325463;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:01.738078 UTC,1.6143E+15,710
id=1888675327;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:35.054091 UTC,1.6143E+15,710
id=1888675327;param_session_start_time=1614296527892,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:35.055097 UTC,1.6143E+15,710
id=736396905;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:27:56.193005 UTC,1.6143E+15,710
id=-1225067761;Gaming=false;Music=true;Pets + Animals=false;toggleSetting=focus,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:08.113018 UTC,1.6143E+15,710
id=-1225067761;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:08.11302 UTC,1.6143E+15,710
id=1550333666;param_pid=880000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:46.210027 UTC,1.6143E+15,710
id=-1836256519;param_video_source=NA;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:40:57.149063 UTC,1.6143E+15,710
id=351325463;action=action_session_ended;param_session_id=10;param_timestamp=1614296521737,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:01.738076 UTC,1.6143E+15,710
id=351325463;param_pid=880000;param_condition=mixed;param_time_zone=Pacific Standard Time,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:01.738077 UTC,1.6143E+15,710
id=1888675327;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:35.055092 UTC,1.6143E+15,710
id=-1225067761;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:08.113017 UTC,1.6143E+15,710
id=-1225067761;param_condition_new=NA;param_condition_previous=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:08.113019 UTC,1.6143E+15,710
id=1550333666;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:46.210029 UTC,1.6143E+15,710
id=2057011098;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:30:29.09104 UTC,1.6143E+15,710
id=2057011098;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:30:29.092042 UTC,1.6143E+15,710
id=2057011098;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:30:29.092045 UTC,1.6143E+15,710
id=-1836256519;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:40:57.14806 UTC,1.6143E+15,710
id=-315676072;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:41:57.242071 UTC,1.6143E+15,710
id=-315676072;param_video_source=NA;param_video_watch_duration=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:41:57.242074 UTC,1.6143E+15,710
id=351325463;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:01.738079 UTC,1.6143E+15,710
id=351325463;param_current_view=NA;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:01.739083 UTC,1.6143E+15,710
id=351325463;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:01.739084 UTC,1.6143E+15,710
id=1888675327;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:35.055093 UTC,1.6143E+15,710
id=1888675327;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:42:35.055095 UTC,1.6143E+15,710
id=736396905;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:27:56.193003 UTC,1.6143E+15,710
id=736396905;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:27:56.194008 UTC,1.6143E+15,710
id=1550333666;param_video_id=kuaJ6J9iTb4;param_video_source=from_feed_Comedy,study_event,4fdb581f7dd367320fe198d9e4047d41,2021-02-25 23:28:46.211034 UTC,1.6143E+15,710
